MMSI,时间(Local),Unix时间戳,视觉类别,原始类别描述,原始类别编码,航行状态,纬度,经度,航速,航向,船首向,船长,船宽
413442120,2025-12-06 09:58:15,1764986295.872,other,疏浚/水下作业,33.0,在航(使用引擎),38.95342,117.852653,1.8,87.5,56.0,110.0,20.0
413309410,2025-12-06 09:58:16,1764986296.034,other,港口供应船,53.0,,38.969973,117.792773,6.7,189.5,511.0,14.0,4.0
413018070,2025-12-06 09:58:16,1764986296.369,tug,引航船(Pilot),50.0,锚泊,38.973403,117.787867,0.9,33.0,148.0,17.0,5.0
994146063,2025-12-06 09:58:16,1764986296.458,other,Unknown,,,38.682667,117.854167,,,,0.0,0.0
310721000,2025-12-06 09:58:16,1764986296.557,oil tanker,油轮-危险D,84.0,在航(使用引擎),38.924285,117.87532,0.9,341.6,19.0,299.0,46.0
412990071,2025-12-06 09:58:16,1764986296.768,other,Unknown,,未定义(默认),38.999397,117.701893,,356.9,511.0,0.0,0.0
413360840,2025-12-06 09:58:16,1764986296.908,other,疏浚/水下作业,33.0,在航(使用引擎),38.95862,117.831413,0.1,360.0,511.0,58.0,12.0
413289380,2025-12-06 09:58:18,1764986298.135,other,港口供应船,53.0,,38.948653,117.87788,,120.0,511.0,29.0,6.0
4125001,2025-12-06 09:58:18,1764986298.168,other,Unknown,,,38.981425,117.80529,,,,,
413018070,2025-12-06 09:58:18,1764986298.239,tug,引航船(Pilot),50.0,锚泊,38.973403,117.787893,1.0,32.0,156.0,17.0,5.0
413292540,2025-12-06 09:58:18,1764986298.355,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.96618,117.824013,8.0,282.7,284.0,126.0,28.0
4125055,2025-12-06 09:58:18,1764986298.752,other,Unknown,,,38.975795,117.787522,,,,,
413015140,2025-12-06 09:58:18,1764986298.887,coast guard ship,执法船,55.0,在航(使用引擎),38.95573,117.864488,10.7,100.1,98.0,40.0,8.0
249840000,2025-12-06 09:58:19,1764986299.319,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939425,117.7878,,334.2,109.0,366.0,51.0
412018070,2025-12-06 09:58:19,1764986299.423,tug,拖轮(Tug),52.0,在航(使用引擎),38.973343,117.788123,,146.5,212.0,37.0,10.0
413442120,2025-12-06 09:58:19,1764986299.444,other,疏浚/水下作业,33.0,在航(使用引擎),38.95342,117.852693,1.7,86.8,54.0,110.0,20.0
413018070,2025-12-06 09:58:20,1764986300.246,tug,引航船(Pilot),50.0,锚泊,38.973387,117.787907,1.1,32.8,166.0,17.0,5.0
413484040,2025-12-06 09:58:20,1764986300.678,passenger ship,客轮-通用,60.0,在航(使用引擎),38.954768,117.886745,12.1,100.2,101.0,65.0,13.0
413572180,2025-12-06 09:58:21,1764986301.618,tug,拖轮(Tug),52.0,锚泊,38.975217,117.789573,,305.7,201.0,36.0,13.0
215141000,2025-12-06 09:58:21,1764986301.95,general cargo vessels,货轮-危险A,71.0,系泊(Moored),39.000633,117.77544,0.1,185.3,348.0,282.0,32.0
413018070,2025-12-06 09:58:22,1764986302.268,tug,引航船(Pilot),50.0,锚泊,38.97337,117.787947,1.2,27.5,177.0,17.0,5.0
413442120,2025-12-06 09:58:22,1764986302.515,other,疏浚/水下作业,33.0,在航(使用引擎),38.95342,117.85272,1.7,86.3,53.0,110.0,20.0
994141196,2025-12-06 09:58:22,1764986302.736,other,Unknown,,,38.964397,117.81333,,,,2.0,2.0
4125055,2025-12-06 09:58:22,1764986302.756,other,Unknown,,,38.97578,117.787507,,,,,
413345570,2025-12-06 09:58:23,1764986303.55,tug,拖轮(Tug),52.0,在航(使用引擎),38.950583,117.756317,7.6,290.1,286.0,38.0,10.0
413018070,2025-12-06 09:58:24,1764986304.259,tug,引航船(Pilot),50.0,锚泊,38.973333,117.78796,1.9,27.1,188.0,17.0,5.0
413700320,2025-12-06 09:58:24,1764986304.993,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.96385,117.83945,8.4,281.5,280.0,159.0,23.0
413363350,2025-12-06 09:58:25,1764986305.474,other,疏浚/水下作业,33.0,锚泊,38.958968,117.835168,,357.9,511.0,58.0,12.0
413442120,2025-12-06 09:58:25,1764986305.773,other,疏浚/水下作业,33.0,在航(使用引擎),38.95342,117.85276,1.7,85.4,51.0,110.0,20.0
413018070,2025-12-06 09:58:26,1764986306.352,tug,引航船(Pilot),50.0,锚泊,38.9733,117.787987,2.0,41.8,198.0,17.0,5.0
413360840,2025-12-06 09:58:26,1764986306.465,other,疏浚/水下作业,33.0,在航(使用引擎),38.958623,117.831413,,360.0,511.0,58.0,12.0
310721000,2025-12-06 09:58:26,1764986306.774,oil tanker,油轮-危险D,84.0,在航(使用引擎),38.924315,117.875297,0.7,341.3,21.0,299.0,46.0
412990071,2025-12-06 09:58:26,1764986306.963,other,Unknown,,未定义(默认),38.999422,117.701893,,357.5,511.0,0.0,0.0
413016190,2025-12-06 09:58:27,1764986307.631,other,Unknown,,系泊(Moored),38.982303,117.796053,,351.1,511.0,,
413292540,2025-12-06 09:58:27,1764986307.901,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.96626,117.82356,8.0,282.4,284.0,126.0,28.0
4131403,2025-12-06 09:58:28,1764986308.107,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 09:58:28,1764986308.173,other,Unknown,,,38.981425,117.805287,,,,,
413018070,2025-12-06 09:58:28,1764986308.271,tug,引航船(Pilot),50.0,锚泊,38.97325,117.787987,2.4,105.0,203.0,17.0,5.0
413015140,2025-12-06 09:58:28,1764986308.455,coast guard ship,执法船,55.0,在航(使用引擎),38.955645,117.865118,10.7,100.2,99.0,40.0,8.0
413576740,2025-12-06 09:58:28,1764986308.494,oil tanker,油轮-通用,80.0,在航(使用引擎),38.972097,117.7828,10.0,281.0,282.0,105.0,16.0
994146021,2025-12-06 09:58:28,1764986308.774,other,Unknown,,,38.991165,117.782167,,,,0.0,0.0
413442120,2025-12-06 09:58:29,1764986309.605,other,疏浚/水下作业,33.0,在航(使用引擎),38.95342,117.852787,1.7,84.4,50.0,110.0,20.0
412018070,2025-12-06 09:58:29,1764986309.725,tug,拖轮(Tug),52.0,在航(使用引擎),38.973343,117.788123,,146.5,212.0,37.0,10.0
249840000,2025-12-06 09:58:30,1764986310.118,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939423,117.787802,,193.3,109.0,366.0,51.0
413018070,2025-12-06 09:58:30,1764986310.369,tug,引航船(Pilot),50.0,锚泊,38.973203,117.787973,3.7,125.3,208.0,17.0,5.0
413484040,2025-12-06 09:58:31,1764986311.484,passenger ship,客轮-通用,60.0,在航(使用引擎),38.954655,117.887522,12.0,100.1,101.0,65.0,13.0
413018070,2025-12-06 09:58:32,1764986312.322,tug,引航船(Pilot),50.0,锚泊,38.973133,117.787947,4.4,138.6,213.0,17.0,5.0
413442120,2025-12-06 09:58:32,1764986312.675,other,疏浚/水下作业,33.0,在航(使用引擎),38.953437,117.852813,1.7,83.6,48.0,110.0,20.0
413263210,2025-12-06 09:58:33,1764986313.282,other,Unknown,,操纵能力受限,38.979907,117.739907,,360.0,511.0,,
413018030,2025-12-06 09:58:33,1764986313.847,tug,拖轮(Tug),52.0,系泊(Moored),38.973847,117.788307,,341.1,187.0,35.0,11.0
412018360,2025-12-06 09:58:33,1764986313.961,tug,拖轮(Tug),52.0,系泊(Moored),38.974085,117.788952,0.3,108.8,195.0,38.0,10.0
413018070,2025-12-06 09:58:34,1764986314.035,tug,引航船(Pilot),50.0,锚泊,38.973053,117.787907,5.1,148.8,219.0,17.0,5.0
413345570,2025-12-06 09:58:34,1764986314.186,tug,拖轮(Tug),52.0,在航(使用引擎),38.950688,117.755892,6.7,289.0,287.0,38.0,10.0
413700320,2025-12-06 09:58:34,1764986314.428,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.963933,117.838967,8.4,281.6,279.0,159.0,23.0
994126300,2025-12-06 09:58:34,1764986314.498,other,Unknown,,,38.976733,117.71177,,,,0.0,0.0
413609130,2025-12-06 09:58:35,1764986315.405,oil tanker,油轮-危险C,83.0,在航(使用引擎),38.953483,117.739933,,247.1,291.0,100.0,16.0
413211940,2025-12-06 09:58:35,1764986315.914,tug,拖轮(Tug),52.0,在航(使用引擎),38.975637,117.789267,0.1,103.7,204.0,35.0,11.0
310721000,2025-12-06 09:58:36,1764986316.025,oil tanker,油轮-危险D,84.0,在航(使用引擎),38.924347,117.875282,0.6,330.7,23.0,299.0,46.0
413442120,2025-12-06 09:58:36,1764986316.199,other,疏浚/水下作业,33.0,在航(使用引擎),38.953437,117.852867,1.7,82.5,47.0,110.0,20.0
413018070,2025-12-06 09:58:36,1764986316.384,tug,引航船(Pilot),50.0,锚泊,38.972983,117.787867,6.0,158.6,228.0,17.0,5.0
413360840,2025-12-06 09:58:36,1764986316.864,other,疏浚/水下作业,33.0,在航(使用引擎),38.95863,117.831427,0.2,360.0,511.0,58.0,12.0
412990071,2025-12-06 09:58:38,1764986318.095,other,Unknown,,未定义(默认),38.999427,117.701895,,355.6,511.0,0.0,0.0
4131403,2025-12-06 09:58:38,1764986318.111,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 09:58:38,1764986318.156,other,Unknown,,,38.981427,117.805283,,,,,
414668000,2025-12-06 09:58:38,1764986318.376,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.965115,117.802335,0.1,113.7,280.0,209.0,36.0
413018070,2025-12-06 09:58:38,1764986318.392,tug,引航船(Pilot),50.0,锚泊,38.972917,117.787773,6.9,168.1,237.0,17.0,5.0
413576740,2025-12-06 09:58:38,1764986318.55,oil tanker,油轮-通用,80.0,在航(使用引擎),38.97219,117.7822,10.1,281.0,282.0,105.0,16.0
413015140,2025-12-06 09:58:38,1764986318.597,coast guard ship,执法船,55.0,在航(使用引擎),38.955553,117.865743,10.7,100.0,98.0,40.0,8.0
4125055,2025-12-06 09:58:38,1764986318.742,other,Unknown,,,38.975792,117.78751,,,,,
413292540,2025-12-06 09:58:38,1764986318.868,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.966343,117.82304,7.9,282.5,283.0,126.0,28.0
413442120,2025-12-06 09:58:39,1764986319.283,other,疏浚/水下作业,33.0,在航(使用引擎),38.953437,117.85288,1.7,81.9,45.0,110.0,20.0
412018070,2025-12-06 09:58:39,1764986319.419,tug,拖轮(Tug),52.0,在航(使用引擎),38.973343,117.788123,,146.5,205.0,37.0,10.0
413018070,2025-12-06 09:58:40,1764986320.099,tug,引航船(Pilot),50.0,锚泊,38.972853,117.78772,7.6,177.8,244.0,17.0,5.0
249840000,2025-12-06 09:58:40,1764986320.418,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939422,117.7878,,216.9,109.0,366.0,51.0
413484040,2025-12-06 09:58:40,1764986320.541,passenger ship,客轮-通用,60.0,在航(使用引擎),38.954562,117.888157,12.1,100.2,101.0,65.0,13.0
413304810,2025-12-06 09:58:41,1764986321.21,tug,拖轮(Tug),52.0,系泊(Moored),38.976063,117.790023,,346.6,202.0,38.0,13.0
413498530,2025-12-06 09:58:41,1764986321.314,oil tanker,油轮-通用,80.0,,38.993987,117.77776,,174.5,511.0,54.0,9.0
413556960,2025-12-06 09:58:42,1764986322.084,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.930103,117.820507,,360.0,286.0,114.0,27.0
413018070,2025-12-06 09:58:42,1764986322.247,tug,引航船(Pilot),50.0,锚泊,38.972783,117.787613,8.3,187.6,252.0,17.0,5.0
413442120,2025-12-06 09:58:42,1764986322.453,other,疏浚/水下作业,33.0,在航(使用引擎),38.953437,117.85292,1.7,80.6,44.0,110.0,20.0
4125055,2025-12-06 09:58:42,1764986322.742,other,Unknown,,,38.975775,117.787495,,,,,
477765300,2025-12-06 09:58:44,1764986324.063,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.965812,117.797583,,207.9,280.0,295.0,46.0
413018070,2025-12-06 09:58:44,1764986324.1,tug,引航船(Pilot),50.0,锚泊,38.97275,117.78752,8.8,197.6,260.0,17.0,5.0
413700320,2025-12-06 09:58:44,1764986324.651,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.964017,117.838483,8.3,281.6,279.0,159.0,23.0
412379990,2025-12-06 09:58:44,1764986324.891,other,防污染船,54.0,,38.986375,117.793745,,47.4,511.0,49.0,9.0
413609130,2025-12-06 09:58:46,1764986326.077,oil tanker,油轮-危险C,83.0,在航(使用引擎),38.953487,117.739933,,247.1,291.0,100.0,16.0
413018070,2025-12-06 09:58:46,1764986326.201,tug,引航船(Pilot),50.0,锚泊,38.972703,117.7874,9.3,207.3,267.0,17.0,5.0
413360840,2025-12-06 09:58:46,1764986326.366,other,疏浚/水下作业,33.0,在航(使用引擎),38.958637,117.831427,,360.0,511.0,58.0,12.0
413442120,2025-12-06 09:58:46,1764986326.856,other,疏浚/水下作业,33.0,在航(使用引擎),38.95345,117.85296,1.7,79.5,42.0,110.0,20.0
412990071,2025-12-06 09:58:47,1764986327.63,other,Unknown,,未定义(默认),38.999412,117.701902,,356.0,511.0,0.0,0.0
413613010,2025-12-06 09:58:47,1764986327.828,other,其他-通用,90.0,锚泊,38.96505,117.871547,0.2,53.3,,31.0,7.0
413018070,2025-12-06 09:58:48,1764986328.084,tug,引航船(Pilot),50.0,锚泊,38.972687,117.787293,9.5,216.8,271.0,17.0,5.0
4131403,2025-12-06 09:58:48,1764986328.122,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 09:58:48,1764986328.167,other,Unknown,,,38.981428,117.805283,,,,,
413696630,2025-12-06 09:58:48,1764986328.922,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.991347,117.777987,,248.2,350.0,122.0,17.0
413292540,2025-12-06 09:58:48,1764986328.999,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.966423,117.822573,7.9,283.0,284.0,126.0,28.0
413442120,2025-12-06 09:58:49,1764986329.229,other,疏浚/水下作业,33.0,在航(使用引擎),38.95345,117.852987,1.7,78.9,41.0,110.0,20.0
413613010,2025-12-06 09:58:49,1764986329.364,other,其他-通用,90.0,,38.965047,117.871542,0.5,150.0,511.0,31.0,7.0
413015140,2025-12-06 09:58:49,1764986329.646,coast guard ship,执法船,55.0,在航(使用引擎),38.955463,117.866428,10.7,99.7,98.0,40.0,8.0
413018070,2025-12-06 09:58:50,1764986330.361,tug,引航船(Pilot),50.0,锚泊,38.972687,117.7872,9.6,224.8,273.0,17.0,5.0
413613010,2025-12-06 09:58:50,1764986330.537,other,其他-通用,90.0,,38.965045,117.871542,0.4,154.5,511.0,31.0,7.0
412018070,2025-12-06 09:58:50,1764986330.756,tug,拖轮(Tug),52.0,在航(使用引擎),38.973343,117.788117,0.1,148.4,192.0,37.0,10.0
412018160,2025-12-06 09:58:50,1764986330.809,tug,拖轮(Tug),52.0,系泊(Moored),38.9746,117.788792,,80.8,220.0,31.0,9.0
636021777,2025-12-06 09:58:50,1764986330.952,general cargo vessels,货轮-无信息,79.0,系泊(Moored),38.977335,117.762102,,98.9,355.0,178.0,28.0
636022921,2025-12-06 09:58:51,1764986331.267,general cargo vessels,货轮-危险D,74.0,系泊(Moored),39.017277,117.77071,,346.4,346.0,399.0,61.0
413484040,2025-12-06 09:58:51,1764986331.845,passenger ship,客轮-通用,60.0,在航(使用引擎),38.954457,117.888938,12.0,100.1,101.0,65.0,13.0
413018070,2025-12-06 09:58:52,1764986332.04,tug,引航船(Pilot),50.0,锚泊,38.972687,117.787067,9.6,232.3,273.0,17.0,5.0
413442120,2025-12-06 09:58:52,1764986332.561,other,疏浚/水下作业,33.0,在航(使用引擎),38.95345,117.853013,1.7,77.6,39.0,110.0,20.0
255806187,2025-12-06 09:58:53,1764986333.915,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.932903,117.766167,,281.4,17.0,150.0,26.0
413018070,2025-12-06 09:58:54,1764986334.03,tug,引航船(Pilot),50.0,锚泊,38.972687,117.78688,9.7,242.3,273.0,17.0,5.0
413609130,2025-12-06 09:58:54,1764986334.961,oil tanker,油轮-危险C,83.0,在航(使用引擎),38.953487,117.739933,,247.1,291.0,100.0,16.0
413442120,2025-12-06 09:58:55,1764986335.493,other,疏浚/水下作业,33.0,在航(使用引擎),38.953467,117.85304,1.7,76.9,38.0,110.0,20.0
413700320,2025-12-06 09:58:55,1764986335.796,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.9641,117.8379,8.3,281.4,279.0,159.0,23.0
413018070,2025-12-06 09:58:56,1764986336.145,tug,引航船(Pilot),50.0,锚泊,38.972687,117.786773,9.8,248.5,271.0,17.0,5.0
563301200,2025-12-06 09:58:56,1764986336.739,general cargo vessels,货轮-通用,70.0,系泊(Moored),39.05007,117.763142,,33.1,114.0,190.0,32.0
413360840,2025-12-06 09:58:57,1764986337.219,other,疏浚/水下作业,33.0,在航(使用引擎),38.958637,117.831427,0.1,360.0,511.0,58.0,12.0
310721000,2025-12-06 09:58:57,1764986337.315,oil tanker,油轮-危险D,84.0,在航(使用引擎),38.924407,117.875235,0.7,323.8,27.0,299.0,46.0
413015140,2025-12-06 09:58:57,1764986337.954,coast guard ship,执法船,55.0,在航(使用引擎),38.955403,117.86693,10.8,99.0,97.0,40.0,8.0
4131403,2025-12-06 09:58:58,1764986338.107,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 09:58:58,1764986338.175,other,Unknown,,,38.98143,117.805282,,,,,
413292540,2025-12-06 09:58:58,1764986338.273,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.9665,117.82216,7.9,283.5,284.0,126.0,28.0
413018070,2025-12-06 09:58:58,1764986338.306,tug,引航船(Pilot),50.0,锚泊,38.972703,117.78664,10.0,254.1,269.0,17.0,5.0
413576740,2025-12-06 09:58:59,1764986339.034,oil tanker,油轮-通用,80.0,在航(使用引擎),38.972373,117.780947,10.2,280.9,282.0,105.0,16.0
413442120,2025-12-06 09:58:59,1764986339.313,other,疏浚/水下作业,33.0,在航(使用引擎),38.953467,117.85308,1.7,75.9,36.0,110.0,20.0
563136700,2025-12-06 09:58:59,1764986339.456,general cargo vessels,货轮-通用,70.0,系泊(Moored),39.048262,117.767995,,112.2,115.0,190.0,32.0
413018070,2025-12-06 09:59:00,1764986340.06,tug,引航船(Pilot),50.0,锚泊,38.972703,117.786507,10.0,259.0,268.0,17.0,5.0
249840000,2025-12-06 09:59:00,1764986340.352,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939423,117.787798,,144.3,109.0,366.0,51.0
413018070,2025-12-06 09:59:02,1764986342.245,tug,引航船(Pilot),50.0,锚泊,38.972703,117.786373,10.2,263.1,267.0,17.0,5.0
994141155,2025-12-06 09:59:02,1764986342.416,other,Unknown,,,38.944803,117.770453,,,,2.0,2.0
413442120,2025-12-06 09:59:02,1764986342.518,other,疏浚/水下作业,33.0,在航(使用引擎),38.953467,117.853107,1.7,74.9,35.0,110.0,20.0
4125055,2025-12-06 09:59:02,1764986342.753,other,Unknown,,,38.975783,117.787495,,,,,
413018070,2025-12-06 09:59:04,1764986344.045,tug,引航船(Pilot),50.0,锚泊,38.972703,117.786253,10.3,266.0,266.0,17.0,5.0
538010533,2025-12-06 09:59:04,1764986344.684,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.979798,117.761803,,123.1,357.0,225.0,32.0
413442120,2025-12-06 09:59:05,1764986345.1,other,疏浚/水下作业,33.0,在航(使用引擎),38.953483,117.85316,1.6,74.0,34.0,110.0,20.0
413700320,2025-12-06 09:59:05,1764986345.451,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.964167,117.837517,8.3,281.4,279.0,159.0,23.0
413609130,2025-12-06 09:59:05,1764986345.97,oil tanker,油轮-危险C,83.0,在航(使用引擎),38.953487,117.739933,,247.1,291.0,100.0,16.0
413018070,2025-12-06 09:59:06,1764986346.24,tug,引航船(Pilot),50.0,锚泊,38.972703,117.78612,10.5,268.1,266.0,17.0,5.0
413360840,2025-12-06 09:59:06,1764986346.33,other,疏浚/水下作业,33.0,在航(使用引擎),38.95864,117.831427,,360.0,511.0,58.0,12.0
413291460,2025-12-06 09:59:06,1764986346.394,other,Unknown,,系泊(Moored),38.983913,117.72796,0.9,202.1,9.0,,
310721000,2025-12-06 09:59:07,1764986347.37,oil tanker,油轮-危险D,84.0,在航(使用引擎),38.924433,117.875213,0.7,328.7,29.0,299.0,46.0
412990071,2025-12-06 09:59:07,1764986347.961,other,Unknown,,未定义(默认),38.999422,117.701907,,355.7,511.0,0.0,0.0
4131403,2025-12-06 09:59:08,1764986348.121,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 09:59:08,1764986348.166,other,Unknown,,,38.98143,117.805278,,,,,
413018070,2025-12-06 09:59:08,1764986348.406,tug,引航船(Pilot),50.0,锚泊,38.972687,117.786,10.6,269.5,267.0,17.0,5.0
413576740,2025-12-06 09:59:08,1764986348.767,oil tanker,油轮-通用,80.0,在航(使用引擎),38.972463,117.780387,10.3,281.2,282.0,105.0,16.0
413292540,2025-12-06 09:59:08,1764986348.913,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.9666,117.821653,7.9,283.9,285.0,126.0,28.0
413442120,2025-12-06 09:59:09,1764986349.398,other,疏浚/水下作业,33.0,在航(使用引擎),38.9535,117.853187,1.6,72.4,32.0,110.0,20.0
994126299,2025-12-06 09:59:09,1764986349.447,other,Unknown,,,38.975172,117.712897,,,,0.0,0.0
413015140,2025-12-06 09:59:09,1764986349.514,coast guard ship,执法船,55.0,在航(使用引擎),38.955317,117.867692,10.8,98.5,97.0,40.0,8.0
538004220,2025-12-06 09:59:09,1764986349.713,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.976977,117.765802,,345.9,511.0,289.0,45.0
412018070,2025-12-06 09:59:09,1764986349.799,tug,拖轮(Tug),52.0,在航(使用引擎),38.973343,117.788108,,195.7,182.0,37.0,10.0
413018070,2025-12-06 09:59:10,1764986350.199,tug,引航船(Pilot),50.0,锚泊,38.972687,117.785893,10.6,269.7,267.0,17.0,5.0
563162600,2025-12-06 09:59:10,1764986350.279,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.946495,117.764652,0.1,19.0,290.0,190.0,32.0
413484040,2025-12-06 09:59:11,1764986351.629,passenger ship,客轮-通用,60.0,在航(使用引擎),38.95426,117.890343,12.0,100.4,101.0,65.0,13.0
